AREA,COUNTRY_CD,COUNTRY_NM,DATE,총 1차 접종자 수,총 부스터 접종자 수,인구 100명당 총 접종 횟수,1차 접종률(%),부스터 접종률(%),latitude,longitude
ASIA,IND,India,2022-09-25,1024744529.0,210015964.0,158.0,74.0,15.0,21.1145768,82.75346985
ASIA,IND,India,2022-10-30,1025269233.0,219865871.0,159.0,74.0,16.0,21.1145768,82.75346985
ASIA,IND,India,2022-11-27,1025428375.0,221374949.0,159.0,74.0,16.0,21.1145768,82.75346985
ASIA,IND,India,2022-12-25,1025604682.0,223999236.0,159.0,74.0,16.0,21.1145768,82.75346985
ASIA,IND,India,2023-01-29,1025742707.0,227509022.0,160.0,74.0,16.0,21.1145768,82.75346985
ASIA,IND,India,2023-02-26,1025776313.0,228159953.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-03-26,1025809357.0,228684565.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-04-30,1025816497.0,228739745.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-05-28,1025820145.0,228773284.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-06-25,1025824008.0,228793628.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-07-30,1025825920.0,228799694.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-08-27,1025827831.0,228805760.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-09-24,1025829681.0,228811631.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-10-29,1026404618.0,228815616.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2023-11-26,1027419851.0,228816435.0,160.0,74.0,17.0,21.1145768,82.75346985
ASIA,IND,India,2021-01-31,4218555.0,,,,,21.1145768,82.75346985
ASIA,IND,India,2021-02-28,11508457.0,,1.0,1.0,,21.1145768,82.75346985
ASIA,IND,India,2021-03-28,60503164.0,,5.0,4.0,,21.1145768,82.75346985
ASIA,IND,India,2021-04-25,128745945.0,,12.0,9.0,,21.1145768,82.75346985
ASIA,IND,India,2021-05-30,170919496.0,,16.0,12.0,,21.1145768,82.75346985
ASIA,IND,India,2021-06-27,276205122.0,,24.0,20.0,,21.1145768,82.75346985
ASIA,IND,India,2021-07-25,363923334.0,,34.0,26.0,,21.1145768,82.75346985
ASIA,IND,India,2021-08-29,500903929.0,,47.0,36.0,,21.1145768,82.75346985
ASIA,IND,India,2021-09-26,646526869.0,,64.0,47.0,,21.1145768,82.75346985
ASIA,IND,India,2021-10-31,730805774.0,,77.0,53.0,,21.1145768,82.75346985
ASIA,IND,India,2021-11-28,788635410.0,,90.0,57.0,,21.1145768,82.75346985
ASIA,IND,India,2021-12-26,848000978.0,,105.0,61.0,,21.1145768,82.75346985
ASIA,IND,India,2022-01-30,941823147.0,12441674.0,121.0,68.0,1.0,21.1145768,82.75346985
ASIA,IND,India,2022-02-27,964234491.0,20084507.0,129.0,70.0,1.0,21.1145768,82.75346985
ASIA,IND,India,2022-03-27,986291603.0,23119966.0,133.0,71.0,2.0,21.1145768,82.75346985
OCEANIA,PCN,Pitcairn Islands,2021-09-26,37.0,,148.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-10-31,37.0,,148.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-11-28,37.0,,148.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-12-26,37.0,,148.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-01-30,37.0,,148.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-02-27,37.0,23.0,152.0,74.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-03-27,39.0,23.0,166.0,78.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-04-24,41.0,23.0,180.0,82.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-05-29,42.0,23.0,194.0,84.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-06-26,44.0,23.0,206.0,88.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-07-31,45.0,23.0,220.0,90.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2022-08-28,47.0,23.0,234.0,94.0,46.0,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-05-30,11.0,,40.0,22.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-06-27,34.0,,122.0,68.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-07-25,37.0,,146.0,74.0,,-24.49812525,-127.7612601
OCEANIA,PCN,Pitcairn Islands,2021-08-29,37.0,,148.0,74.0,,-24.49812525,-127.7612601
EUROPE,BGR,Bulgaria,2022-08-28,2100549.0,800763.0,65.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-09-25,2102542.0,809468.0,65.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-10-30,2103766.0,817545.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-11-27,2104542.0,822864.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-12-25,2105477.0,827447.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-01-29,2106299.0,830090.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-02-26,2106807.0,830963.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-03-26,2107376.0,831753.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-04-30,2107993.0,832225.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-05-28,2108345.0,832508.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-06-25,2108411.0,832658.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-07-30,2108467.0,832798.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-08-27,2108524.0,832937.0,66.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-09-24,2115728.0,840768.0,67.0,30.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-10-29,2149734.0,863100.0,68.0,31.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2023-11-26,2155863.0,864723.0,68.0,31.0,12.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-01-31,62216.0,,1.0,1.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-02-28,212704.0,,4.0,3.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-03-28,363729.0,,7.0,5.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-04-25,594414.0,,11.0,9.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-05-30,806760.0,,20.0,12.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-06-27,953024.0,,25.0,14.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-07-25,1099211.0,,29.0,16.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-08-29,1269682.0,,33.0,18.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-09-26,1398423.0,,36.0,20.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-10-31,1644213.0,,41.0,24.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-11-28,1880988.0,,48.0,27.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2021-12-26,1975590.0,,53.0,28.0,,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-01-30,2056075.0,89984.0,60.0,30.0,1.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-02-27,2076775.0,684459.0,62.0,30.0,10.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-03-27,2083142.0,718714.0,63.0,30.0,10.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-04-24,2087515.0,742984.0,63.0,30.0,11.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-05-29,2090481.0,754827.0,63.0,30.0,11.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-06-26,2092488.0,761907.0,63.0,30.0,11.0,42.72604965,25.6223434
EUROPE,BGR,Bulgaria,2022-07-31,2096650.0,782216.0,64.0,30.0,11.0,42.72604965,25.6223434
ASIA,MYS,Malaysia,2022-11-27,28096654.0,16254639.0,223.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-12-25,28100594.0,16267242.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-01-29,28104917.0,16288669.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-02-26,28107682.0,16299779.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-03-26,28109513.0,16308045.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-04-30,28110458.0,16314845.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-05-28,28112120.0,16320339.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-06-25,28112930.0,16323293.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-07-30,28113586.0,16325778.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-08-27,28124872.0,16334248.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-09-24,28133902.0,16341275.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-10-29,28135418.0,16343703.0,224.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2023-11-26,28136885.0,16346052.0,224.0,87.0,51.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-02-28,11376.0,,,,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-03-28,488085.0,,2.0,2.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-04-25,884207.0,,4.0,3.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-05-30,1786093.0,,9.0,6.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-06-27,5658963.0,,24.0,17.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-07-25,13467268.0,,62.0,42.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-08-29,19615268.0,,107.0,61.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-09-26,23389693.0,,133.0,72.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-10-31,25363704.0,,150.0,78.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-11-28,25872462.0,,165.0,80.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2021-12-26,25985461.0,,178.0,80.0,,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-01-30,26125755.0,11877011.0,196.0,81.0,37.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-02-27,26974313.0,14668329.0,208.0,83.0,45.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-03-27,27509760.0,15799231.0,213.0,85.0,49.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-04-24,27765699.0,16034004.0,217.0,86.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-05-29,27982304.0,16098971.0,219.0,86.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-06-26,28039557.0,16143930.0,220.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-07-31,28071182.0,16184481.0,222.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-08-28,28087683.0,16217638.0,223.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-09-25,28089493.0,16236987.0,223.0,87.0,50.0,2.3923759,112.8471939
ASIA,MYS,Malaysia,2022-10-30,28092116.0,16244714.0,223.0,87.0,50.0,2.3923759,112.8471939
SOUTH_AMERICA,VEN,Venezuela,2021-02-28,,,,,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-03-28,,,,,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-04-25,,,1.0,,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-05-30,,,1.0,,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-06-27,1223130.0,,5.0,4.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-07-25,2347527.0,,13.0,8.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-08-29,5814451.0,,32.0,20.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-09-26,9316237.0,,53.0,33.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-10-31,11049883.0,,64.0,39.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-11-28,16415684.0,,93.0,58.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2021-12-26,18393519.0,,106.0,65.0,,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-01-30,21222823.0,291567.0,127.0,75.0,1.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-02-27,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-03-27,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-04-24,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-05-29,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-06-26,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-07-31,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-08-28,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-09-25,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-10-30,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-11-27,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2022-12-25,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-01-29,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-02-26,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-03-26,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-04-30,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-05-28,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-06-25,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-07-30,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-08-27,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-09-24,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-10-29,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
SOUTH_AMERICA,VEN,Venezuela,2023-11-26,22157232.0,651502.0,133.0,78.0,2.0,8.28168605,-66.44783555
NORTH_AMERICA,BHS,Bahamas,2021-03-28,5139.0,,1.0,1.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-04-25,30403.0,,8.0,8.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-05-30,42819.0,,12.0,11.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-06-27,57001.0,,22.0,14.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-07-25,60753.0,,27.0,15.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-08-29,85199.0,,35.0,22.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-09-26,118778.0,,52.0,30.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-10-31,133187.0,,65.0,34.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-11-28,142603.0,,71.0,36.0,,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2021-12-26,146470.0,6954.0,76.0,37.0,2.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-01-30,149598.0,18037.0,81.0,38.0,5.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-02-27,151869.0,22327.0,83.0,39.0,6.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-03-27,153889.0,25075.0,85.0,39.0,6.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-04-24,156670.0,27866.0,87.0,40.0,7.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-05-29,166471.0,29451.0,87.0,42.0,7.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-06-26,166471.0,31485.0,89.0,42.0,8.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-07-31,166940.0,31626.0,89.0,42.0,8.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-08-28,171836.0,31626.0,91.0,44.0,8.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-09-25,172948.0,32960.0,92.0,44.0,8.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-10-30,173529.0,32960.0,92.0,44.0,8.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-11-27,174147.0,33585.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2022-12-25,174147.0,33585.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-01-29,174147.0,33585.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-02-26,174147.0,33585.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-03-26,174147.0,33585.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-04-30,174573.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-05-28,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-06-25,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-07-30,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-08-27,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-09-24,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-10-29,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
NORTH_AMERICA,BHS,Bahamas,2023-11-26,174810.0,33717.0,93.0,44.0,9.0,24.08971985,-76.5739731
ASIA,GEO,Georgia,2021-07-25,327935.0,,12.0,8.0,,42.0,43.35
ASIA,GEO,Georgia,2021-08-29,773526.0,,29.0,19.0,,42.0,43.35
ASIA,GEO,Georgia,2021-09-26,946159.0,,43.0,24.0,,42.0,43.35
ASIA,GEO,Georgia,2021-10-31,988522.0,,46.0,25.0,,42.0,43.35
ASIA,GEO,Georgia,2021-11-28,1085171.0,,50.0,27.0,,42.0,43.35
ASIA,GEO,Georgia,2021-12-26,1202472.0,,58.0,30.0,,42.0,43.35
ASIA,GEO,Georgia,2022-01-30,1247326.0,23737.0,63.0,31.0,1.0,42.0,43.35
ASIA,GEO,Georgia,2022-02-27,1262335.0,202433.0,65.0,32.0,5.0,42.0,43.35
ASIA,GEO,Georgia,2022-03-27,1272052.0,219847.0,66.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-04-24,1278752.0,233310.0,67.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-05-29,1282531.0,239052.0,67.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-06-26,1285461.0,241552.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-07-31,1288286.0,244840.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-08-28,1291120.0,246724.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-09-25,1293469.0,248034.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-10-30,1295144.0,248792.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-11-27,1296430.0,249370.0,68.0,32.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2022-12-25,1297402.0,249807.0,68.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-01-29,1298391.0,250213.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-02-26,1299300.0,250552.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-03-26,1300115.0,250859.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-04-30,1300604.0,251061.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-05-28,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-06-25,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-07-30,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-08-27,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2021-03-28,7066.0,,,,,42.0,43.35
ASIA,GEO,Georgia,2021-04-25,36504.0,,1.0,1.0,,42.0,43.35
ASIA,GEO,Georgia,2021-05-30,110020.0,,4.0,3.0,,42.0,43.35
ASIA,GEO,Georgia,2021-06-27,156587.0,,6.0,4.0,,42.0,43.35
ASIA,GEO,Georgia,2023-09-24,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-10-29,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
ASIA,GEO,Georgia,2023-11-26,1300867.0,251191.0,69.0,33.0,6.0,42.0,43.35
AFRICA,SOM,Somalia,2022-04-24,2185157.0,,17.0,14.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-05-29,2292806.0,,17.0,14.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-06-26,2650769.0,,20.0,17.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-07-31,2811909.0,,23.0,18.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-08-28,3568871.0,,29.0,22.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-09-25,5035259.0,,38.0,32.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-10-30,7137557.0,,51.0,45.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-11-27,7294403.0,,52.0,46.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-12-25,7720616.0,,55.0,49.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-01-29,7887256.0,,55.0,50.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-02-26,8039242.0,,55.0,51.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-03-26,8207513.0,,55.0,52.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-04-30,8370355.0,,55.0,53.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-05-28,8587287.0,,55.0,54.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-06-25,8797222.0,,55.0,55.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-07-30,8972167.0,,55.0,56.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-08-27,8972167.0,,55.0,56.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-09-24,8972167.0,,55.0,56.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-10-29,8972167.0,,55.0,56.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2023-11-26,8972167.0,,55.0,56.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-03-28,31460.0,,,,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-04-25,122545.0,,1.0,1.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-05-30,129419.0,,1.0,1.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-06-27,140136.0,,1.0,1.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-07-25,184419.0,,2.0,1.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-08-29,196279.0,,2.0,1.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-09-26,259041.0,,3.0,2.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-10-31,363102.0,,4.0,2.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-11-28,850304.0,,7.0,5.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2021-12-26,1222698.0,,10.0,8.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-01-30,1328837.0,,10.0,8.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-02-27,1479158.0,,12.0,9.0,,-13.180556,15.266667
AFRICA,SOM,Somalia,2022-03-27,1995307.0,,15.0,13.0,,-13.180556,15.266667
ASIA,MDV,Maldives,2023-08-27,399308.0,167289.0,176.0,74.0,31.0,25.2258364,55.1830334
ASIA,MDV,Maldives,2023-09-24,399308.0,167289.0,176.0,74.0,31.0,25.2258364,55.1830334
ASIA,MDV,Maldives,2023-10-29,399308.0,167289.0,176.0,74.0,31.0,25.2258364,55.1830334
ASIA,MDV,Maldives,2023-11-26,399308.0,167289.0,176.0,74.0,31.0,25.2258364,55.1830334
ASIA,MDV,Maldives,2021-02-28,112853.0,,21.0,21.0,,25.2258364,55.1830334
